ed,cuomo,molinaro,votes18,voters18,pct_dem_rvs18,pct_rep_rvs18
65012,327,104,452,773.0,43.5,22.1
65013,370,93,498,803.0,52.6,17.9
65014,412,110,569,940.0,48.7,18.1
65015,391,81,509,883.0,52.1,14.3
65016,547,103,698,1158.0,54.1,16.6
65017,6,2,12,24.0,66.7,4.2
65018,236,11,264,825.0,73.7,5.3
65019,227,22,267,905.0,74.5,4.5
65020,226,28,265,863.0,76.9,4.6
65021,305,36,364,1058.0,68.2,7.4
65022,380,104,526,1089.0,59.2,11.8
65023,210,42,279,827.0,58.6,9.3
65024,286,46,361,998.0,62.6,6.7
65025,112,66,186,452.0,55.3,17.5
65026,139,42,192,548.0,61.7,11.3
65027,245,81,344,961.0,63.9,11.6
65028,171,25,220,740.0,63.8,6.8
65029,168,34,227,721.0,58.8,6.1
65030,269,70,385,974.0,66.2,7.8
65031,311,70,402,872.0,68.5,9.7
65032,237,35,312,896.0,64.0,5.5
65033,315,37,376,1148.0,73.6,4.9
65034,255,36,300,930.0,74.4,4.0
65035,265,19,308,905.0,72.0,4.5
65036,250,23,285,738.0,81.6,4.1
65037,295,33,351,969.0,76.5,6.3
65038,322,35,372,896.0,77.3,4.1
65039,315,61,386,782.0,73.8,7.2
65040,299,12,322,846.0,78.5,3.2
65041,260,52,339,932.0,65.9,5.8
65042,220,24,249,629.0,75.2,6.8
65043,308,22,351,930.0,79.7,3.4
65044,430,99,554,953.0,77.4,6.4
65045,409,92,523,927.0,81.2,4.6
65046,308,76,415,606.0,75.9,8.4
65047,300,64,381,551.0,78.8,6.2
65048,368,70,477,696.0,78.9,4.9
65049,413,52,487,961.0,74.2,6.3
65050,389,34,433,920.0,74.0,5.3
65051,341,79,458,779.0,73.9,7.6
65052,296,59,385,545.0,73.9,8.4
65053,328,63,416,629.0,73.8,5.1
65054,284,65,368,541.0,72.6,7.9
65055,312,61,406,586.0,74.4,8.4
65056,381,39,441,1106.0,76.8,5.2
65057,286,23,326,879.0,76.6,6.0
65058,364,33,431,952.0,62.7,7.2
65059,343,28,412,971.0,64.9,3.6
65060,277,26,342,948.0,64.6,4.7
65061,323,33,384,1071.0,66.3,5.4
65062,259,26,328,856.0,64.0,6.9
65063,319,40,395,923.0,59.9,7.7
65064,366,51,449,974.0,64.7,6.9
65065,169,29,220,436.0,59.6,8.5
65066,217,30,273,504.0,60.9,9.9
65067,89,4,97,170.0,74.7,4.7
65068,436,61,532,1000.0,64.0,10.0
65069,287,31,357,635.0,58.0,10.9
65070,83,9,96,175.0,56.0,12.6
65071,350,41,432,1018.0,59.5,9.1
65072,350,47,425,978.0,62.0,8.5
65073,265,18,308,775.0,70.7,5.0
65074,395,24,449,966.0,75.7,4.1
65075,382,29,447,921.0,69.7,5.8
65076,448,35,537,1029.0,68.2,6.5
65077,467,45,562,1014.0,71.7,5.4
65078,301,30,368,610.0,67.2,6.2
65079,515,37,614,1015.0,68.7,7.1
65080,405,32,483,953.0,69.8,4.9
65081,417,31,497,1010.0,70.3,5.4
65083,310,21,336,766.0,79.0,3.9
65085,390,73,492,906.0,51.0,16.3
65086,367,48,451,840.0,54.4,15.7
65087,360,57,452,945.0,52.4,14.1
65088,472,72,576,978.0,55.7,14.7
65089,276,54,352,731.0,48.0,19.4
65090,277,66,366,621.0,50.4,17.1
65091,378,49,470,929.0,58.2,12.3
65092,211,29,262,452.0,56.4,14.6
65093,286,51,367,681.0,53.3,13.5
65098,0,0,0,1.0,100.0,0.0
65099,220,13,258,562.0,69.6,6.2
66001,484,100,622,1051.0,46.7,18.6
66002,354,68,442,748.0,57.2,15.0
66003,472,96,592,991.0,51.9,16.1
66004,504,87,614,1075.0,46.4,16.6
66005,370,75,465,901.0,51.9,16.9
66006,360,51,438,711.0,57.9,16.7
66007,413,80,532,910.0,55.7,15.4
66008,517,79,650,1054.0,67.6,12.4
66009,562,61,666,1034.0,65.3,9.3
66010,467,30,542,1068.0,64.1,9.0
66011,498,70,590,1033.0,67.0,11.3
66012,501,74,620,1041.0,54.7,18.0
66013,496,57,585,952.0,59.9,12.8
66014,237,13,276,457.0,63.2,8.1
66015,285,35,343,628.0,62.7,10.5
66016,10,1,13,29.0,48.3,10.3
66017,11,0,13,33.0,69.7,6.1
66018,442,54,540,878.0,68.6,8.4
66019,495,44,609,978.0,64.5,8.7
66020,386,27,455,718.0,61.3,9.9
66021,498,45,597,958.0,65.8,10.4
66022,386,72,508,791.0,71.7,9.5
66023,562,28,677,954.0,74.7,4.7
66024,331,26,404,690.0,65.2,7.4
66025,243,15,278,451.0,68.3,6.9
66026,359,36,433,840.0,66.7,8.9
66027,291,13,341,582.0,71.6,3.8
66028,382,33,480,887.0,71.7,7.8
66029,346,30,417,679.0,65.7,8.8
66030,509,30,605,996.0,69.3,6.4
66031,267,38,345,571.0,68.1,8.1
66032,480,34,581,956.0,67.3,7.1
66033,287,28,345,598.0,63.5,8.4
66034,517,30,616,946.0,70.3,7.3
66035,444,29,528,845.0,70.8,6.7
66036,450,38,522,872.0,60.6,8.7
66037,392,36,481,822.0,67.3,6.9
66038,332,28,393,615.0,68.3,8.6
66039,424,34,492,983.0,68.2,7.5
66041,317,45,398,690.0,62.0,12.6
66042,107,16,137,124.0,62.9,8.1
66043,381,30,450,824.0,63.0,7.6
66044,391,29,467,742.0,68.5,9.3
66045,360,16,429,577.0,79.9,3.6
66046,401,52,516,831.0,66.2,9.3
66047,412,47,499,746.0,71.7,6.2
66048,449,45,524,878.0,60.6,12.8
66049,475,59,574,894.0,69.2,9.7
66050,348,36,417,572.0,70.1,7.5
66051,414,39,475,708.0,69.8,10.5
66052,435,49,515,738.0,72.9,8.3
66053,573,73,680,969.0,67.0,10.1
66054,508,45,607,1028.0,68.7,8.4
66055,413,42,499,744.0,66.0,7.8
66056,370,27,424,693.0,65.8,9.5
66057,461,51,546,902.0,62.0,11.5
66058,252,29,300,461.0,62.7,11.5
66059,492,43,580,836.0,70.3,7.3
66060,486,43,577,865.0,67.1,8.6
66061,501,61,627,932.0,68.3,10.9
66062,459,55,566,932.0,63.6,10.9
66063,492,44,584,977.0,70.1,7.2
66064,442,48,535,852.0,64.7,10.6
66065,358,60,444,797.0,52.7,14.9
66066,421,33,497,735.0,72.5,6.3
66067,387,54,474,771.0,63.0,10.9
66068,544,57,643,1005.0,64.2,9.0
66069,449,70,562,862.0,65.2,10.6
66070,116,18,142,197.0,54.3,17.8
66071,422,63,535,913.0,64.1,10.8
66072,440,62,554,884.0,65.5,11.2
66073,478,48,580,940.0,61.9,11.4
66074,448,38,537,834.0,63.4,9.4
66075,488,54,576,988.0,62.8,10.0
66076,571,39,659,1040.0,66.9,9.5
66077,546,67,660,1023.0,65.0,10.4
66078,646,71,762,1113.0,68.1,9.3
66079,570,51,676,981.0,71.6,7.6
66080,537,31,610,896.0,79.7,4.5
66081,550,59,666,1070.0,65.6,10.4
66082,411,44,491,940.0,59.6,12.7
66083,509,56,615,941.0,66.2,10.1
66084,574,55,684,1031.0,70.3,8.6
66085,520,61,658,1021.0,66.1,8.9
66086,537,57,646,1027.0,65.9,8.2
66087,627,61,744,1064.0,66.8,10.1
66088,346,36,415,752.0,68.5,7.3
66089,491,47,582,936.0,66.9,9.1
66090,271,31,324,560.0,63.2,14.1
66091,427,119,565,972.0,41.8,22.7
66096,395,46,489,791.0,60.2,13.3
66097,373,37,444,679.0,63.3,11.8
66098,422,54,522,859.0,61.0,10.8
66099,589,61,685,1150.0,54.2,15.0
66100,137,16,168,546.0,58.2,8.4
66101,332,25,382,564.0,66.5,8.5
66102,425,38,499,844.0,64.7,10.3
66103,299,24,364,763.0,71.4,5.4
66104,130,8,151,233.0,63.9,8.6
66105,360,45,438,629.0,61.0,10.0
66106,212,18,252,411.0,70.3,5.6
67001,386,28,435,791.0,66.0,7.6
67002,723,69,845,1244.0,66.6,9.6
67003,410,70,513,822.0,60.5,12.2
67004,428,28,488,820.0,67.7,6.7
67005,481,33,551,1064.0,76.2,4.1
67006,400,40,469,823.0,67.8,8.9
67007,256,45,316,597.0,73.5,7.7
67008,579,47,677,1144.0,62.6,10.1
67009,391,52,470,869.0,58.5,11.5
67010,503,60,618,957.0,68.2,7.6
67011,236,43,296,497.0,56.3,11.7
67012,174,38,238,447.0,51.9,14.3
67013,417,54,503,819.0,60.6,11.2
67014,494,60,595,1009.0,68.5,7.6
67015,470,54,561,941.0,62.4,12.5
67016,367,61,458,831.0,54.9,13.5
67017,438,84,546,943.0,56.9,11.9
67018,527,59,637,1003.0,64.9,10.1
67019,443,57,532,1053.0,70.1,7.4
67020,422,65,508,874.0,61.8,11.4
67021,189,40,236,416.0,54.1,17.3
67022,228,31,274,541.0,57.9,12.9
67023,465,92,599,994.0,57.1,16.6
67024,419,67,518,1088.0,59.7,11.3
67025,256,12,277,755.0,81.6,3.7
67026,349,29,397,878.0,75.5,5.0
67027,440,36,495,876.0,79.7,5.1
67028,521,67,623,1047.0,64.2,9.3
67029,446,59,526,955.0,55.3,15.1
67030,144,34,185,338.0,49.1,20.4
67031,554,67,656,851.0,67.6,10.7
67032,528,80,662,1073.0,62.0,13.0
67033,407,64,505,813.0,61.5,12.1
67034,321,48,389,635.0,52.3,13.4
67035,447,78,567,910.0,61.3,12.5
67036,275,26,325,514.0,67.3,10.1
67037,436,69,549,857.0,63.4,11.9
67038,326,51,413,640.0,62.5,13.3
67039,308,54,383,622.0,65.1,12.7
67040,369,60,449,729.0,57.5,14.3
67041,530,58,640,907.0,64.9,11.7
67042,752,92,898,1136.0,72.4,9.2
67043,668,76,787,1032.0,76.6,7.5
67044,368,50,438,589.0,73.5,8.0
67045,281,61,365,660.0,51.5,18.2
67046,573,64,680,956.0,75.9,8.5
67047,374,91,489,783.0,50.7,21.1
67048,273,31,324,486.0,62.6,10.3
67049,386,51,469,678.0,70.6,10.5
67050,604,92,741,1079.0,68.7,10.3
67051,231,35,274,516.0,57.4,12.8
67052,454,53,550,800.0,71.9,8.4
67053,468,51,569,811.0,66.1,9.9
67054,300,66,389,569.0,67.8,12.5
67055,339,50,432,650.0,60.8,11.7
67056,451,47,537,815.0,64.9,9.6
67057,454,66,560,843.0,64.3,12.3
67058,294,49,371,578.0,68.7,10.6
67059,445,34,512,716.0,78.4,6.7
67060,424,62,535,878.0,64.6,11.0
67061,454,86,589,886.0,64.9,9.7
67062,411,44,486,720.0,62.9,9.6
67063,380,34,455,681.0,66.4,9.0
67064,450,49,547,785.0,64.8,10.4
67065,455,46,534,810.0,68.3,11.4
67066,407,38,485,863.0,68.3,9.2
67067,586,82,727,1057.0,69.6,8.6
67068,628,63,746,1162.0,63.7,10.2
67069,593,66,718,994.0,69.4,8.7
67070,364,44,441,628.0,65.8,11.3
67071,474,61,591,904.0,67.1,11.2
67072,596,61,705,1100.0,70.7,9.9
67073,473,50,584,842.0,67.3,9.1
67074,553,68,669,1001.0,69.1,10.7
67075,475,40,552,888.0,70.2,10.4
67076,534,58,641,1003.0,66.8,10.8
67077,584,65,692,1077.0,64.6,11.0
67078,503,58,602,894.0,70.9,9.4
67079,371,51,450,645.0,69.0,9.5
67080,599,63,714,995.0,71.3,9.2
67081,393,57,492,741.0,67.3,12.0
67082,520,58,615,959.0,68.2,7.8
67083,418,41,506,776.0,74.5,4.3
67084,349,44,426,688.0,67.3,11.5
67085,292,32,350,562.0,70.1,7.5
67086,377,21,431,703.0,76.4,7.0
67087,528,53,639,1034.0,69.1,10.1
67088,394,62,487,728.0,64.1,12.4
67089,481,67,585,832.0,69.1,10.2
67090,510,50,614,977.0,69.8,8.4
67091,432,58,537,772.0,73.4,9.5
67092,559,58,659,991.0,71.3,7.9
67093,422,40,504,722.0,74.0,6.4
67094,529,49,614,922.0,70.0,9.0
67095,384,53,471,749.0,71.7,8.0
67096,350,40,417,599.0,75.0,9.2
67097,433,49,505,711.0,74.3,6.8
67098,460,56,563,806.0,71.3,8.4
67099,530,56,648,947.0,75.1,7.8
67100,2,1,4,8.0,25.0,0.0
67101,467,66,552,988.0,53.2,15.7
67105,410,57,503,799.0,65.7,10.4
67106,405,58,476,634.0,78.5,7.6
67107,233,39,284,565.0,56.5,18.8
67108,367,72,470,824.0,55.6,14.0
67109,607,72,708,1164.0,63.1,8.6
67110,326,24,370,649.0,68.4,6.5
67111,299,46,368,735.0,56.2,11.6
67112,459,53,551,781.0,75.5,8.3
67113,255,52,326,546.0,53.8,14.5
67114,275,26,322,478.0,71.3,9.0
68001,413,45,468,966.0,75.6,6.5
68002,331,26,363,897.0,77.5,5.5
68003,406,48,494,859.0,61.2,10.4
68004,524,83,646,1040.0,62.2,12.1
68005,314,40,386,576.0,62.7,12.7
68006,281,24,321,581.0,71.4,8.3
68007,246,44,302,485.0,57.1,19.4
68008,363,101,496,847.0,58.1,19.0
68009,355,67,464,734.0,58.2,17.3
68010,295,75,409,645.0,54.7,23.3
68011,470,115,634,1041.0,55.0,20.7
68012,189,16,219,755.0,63.6,7.4
68013,193,13,218,411.0,67.9,5.8
68014,242,16,284,493.0,63.7,8.3
68015,422,63,510,899.0,59.5,11.5
68016,245,21,273,822.0,78.6,5.4
68017,420,24,467,975.0,76.7,4.3
68018,292,10,312,623.0,78.8,2.6
68019,251,15,282,651.0,81.0,3.7
68020,140,13,160,335.0,68.1,7.2
68021,350,12,375,960.0,79.9,5.2
68022,425,23,482,1114.0,71.5,5.5
68023,342,14,380,847.0,73.2,6.4
68024,210,10,239,584.0,70.7,6.5
68025,235,5,246,713.0,80.4,4.3
68026,270,18,300,670.0,78.7,6.4
68027,312,48,378,813.0,68.6,8.9
68028,254,8,274,738.0,79.1,5.0
68029,102,5,109,361.0,81.4,5.0
68030,331,23,375,932.0,80.8,5.4
68031,433,15,459,819.0,84.7,2.7
68032,223,5,232,572.0,85.5,2.1
68033,499,32,568,1076.0,74.6,5.9
68034,457,11,494,967.0,82.8,3.3
68035,409,17,451,955.0,76.9,4.5
68036,217,4,224,559.0,80.3,5.2
68037,351,32,401,875.0,77.8,3.9
68038,354,19,400,845.0,78.1,2.5
68039,353,18,404,842.0,74.6,4.8
68040,311,31,357,730.0,77.1,5.5
68041,410,21,456,938.0,79.6,5.0
68042,362,22,396,773.0,80.7,5.8
68043,419,24,476,842.0,73.5,4.0
68044,274,14,293,773.0,82.3,2.3
68045,177,4,193,554.0,80.0,4.3
68046,403,30,453,865.0,73.5,5.2
68047,270,18,292,822.0,77.0,4.1
68048,280,15,300,854.0,79.3,3.7
68049,289,6,304,945.0,78.4,4.2
68050,359,10,378,708.0,82.8,4.8
68051,316,18,346,607.0,80.9,6.9
68052,346,20,374,629.0,82.4,2.9
68053,298,11,314,559.0,82.1,4.7
68054,397,16,443,921.0,74.7,4.2
68055,447,27,513,942.0,75.7,4.4
68056,304,15,328,826.0,79.1,4.8
68057,302,11,326,735.0,80.0,3.3
68058,302,7,314,836.0,80.4,4.7
68059,291,4,301,748.0,83.0,2.8
68060,363,6,379,1009.0,81.4,3.9
68061,317,9,335,796.0,80.9,3.1
68062,326,14,358,942.0,79.3,3.4
68063,270,8,294,646.0,76.9,3.3
68064,193,10,205,636.0,82.2,2.7
68065,284,7,295,705.0,79.6,2.8
68066,381,10,399,1055.0,82.0,3.3
68067,187,9,200,576.0,83.2,4.3
68068,267,10,278,788.0,78.2,4.4
68069,287,12,304,828.0,81.3,3.1
68070,216,10,232,679.0,81.6,2.9
68071,382,18,425,974.0,74.8,4.4
68072,367,27,424,865.0,73.5,5.2
68073,308,17,355,797.0,75.9,4.0
68074,408,26,450,805.0,78.8,4.8
68075,304,17,347,791.0,75.3,4.8
68076,342,17,375,832.0,79.6,3.6
68077,231,12,259,585.0,77.1,4.6
68078,373,28,436,878.0,74.1,5.7
68079,437,30,493,1038.0,74.9,3.9
68080,601,41,684,1079.0,74.7,5.3
68081,100,4,110,152.0,77.0,3.9
68082,580,14,622,1050.0,82.2,2.6
68083,416,13,456,959.0,80.2,3.0
68084,218,8,233,730.0,82.1,3.7
68085,408,5,420,948.0,85.2,3.3
68086,255,9,277,576.0,77.4,4.5
68087,339,14,375,695.0,80.1,3.0
68088,233,1,238,624.0,82.4,3.8
68089,350,16,381,975.0,79.7,4.5
68090,293,13,320,1013.0,80.8,3.4
68091,234,4,246,674.0,81.6,2.4
68092,315,10,332,993.0,78.3,2.5
68093,364,8,383,1065.0,78.9,4.1
68094,34,4,41,268.0,62.3,9.7
68096,130,2,137,365.0,84.4,2.5
68097,370,7,385,938.0,86.0,2.8
68098,195,13,221,562.0,76.7,4.4
68099,0,0,0,2.0,50.0,0.0
68108,256,6,269,554.0,81.4,2.7
68109,306,8,326,670.0,80.3,4.2
68110,174,9,190,586.0,81.4,3.6
68111,186,33,243,474.0,61.4,14.3
68112,496,59,590,903.0,61.1,10.2
68113,154,1,160,392.0,81.4,3.8
68114,185,7,199,501.0,81.4,4.0
68115,200,9,211,525.0,80.4,2.5
69001,381,38,449,732.0,66.8,8.7
69002,342,27,402,619.0,67.2,8.9
69003,525,38,604,1062.0,73.2,7.8
69004,489,47,590,880.0,66.7,7.2
69005,383,46,456,729.0,67.8,9.9
69006,564,53,667,1038.0,67.4,8.1
69007,444,65,554,837.0,61.8,11.6
69008,131,9,154,275.0,81.8,3.6
69009,472,61,585,907.0,65.9,10.8
69010,595,59,696,1010.0,68.1,11.8
69011,521,73,637,984.0,71.7,10.0
69012,286,24,327,623.0,76.1,6.3
69013,391,28,460,713.0,67.3,10.0
69014,272,47,356,562.0,71.2,8.5
69015,500,46,590,888.0,74.7,7.1
69016,466,42,533,942.0,72.4,8.9
69017,338,24,378,838.0,75.9,6.0
69018,536,51,636,1024.0,77.3,6.4
69019,302,11,338,668.0,78.4,6.0
69020,560,33,624,1052.0,75.8,6.8
69021,570,43,656,1051.0,77.4,6.2
69022,539,72,678,960.0,75.2,7.9
69023,366,46,447,651.0,67.1,9.1
69024,486,45,565,861.0,73.9,7.0
69025,397,36,465,772.0,70.5,7.3
69026,513,32,596,805.0,77.6,5.8
69027,277,27,322,550.0,69.5,8.0
69028,234,9,251,589.0,78.4,4.9
69029,594,50,673,1063.0,76.4,6.5
69030,440,50,529,826.0,78.7,7.3
69031,442,42,521,838.0,77.8,7.3
69032,540,40,630,1015.0,77.7,5.5
69033,582,46,691,1102.0,74.2,7.3
69034,590,42,672,1066.0,72.5,7.4
69035,246,23,291,474.0,65.4,8.6
69036,63,4,71,175.0,68.6,6.3
69037,287,23,326,491.0,74.5,7.1
69038,390,31,450,760.0,73.6,7.5
69039,524,36,597,947.0,76.1,7.1
69040,769,52,888,1319.0,78.5,4.9
69041,293,25,337,510.0,72.0,5.7
69042,430,45,513,770.0,70.4,8.2
69043,552,39,630,1089.0,72.7,6.9
69044,468,36,550,973.0,71.2,8.2
69045,567,78,694,1055.0,68.9,10.8
69046,577,53,670,996.0,72.3,8.2
69047,313,15,353,624.0,69.7,8.7
69048,489,35,555,772.0,78.5,5.8
69049,462,31,540,802.0,77.6,6.1
69050,452,35,527,805.0,77.1,6.0
69051,399,39,483,792.0,68.8,8.1
69052,437,33,507,868.0,76.3,5.0
69053,274,6,287,731.0,80.8,3.6
69054,413,24,471,984.0,79.6,3.6
69055,464,32,538,892.0,78.3,5.6
69056,245,10,262,657.0,81.9,3.2
69057,398,7,416,1003.0,81.9,3.3
69058,373,25,432,824.0,74.3,4.4
69059,212,14,241,475.0,75.8,4.4
69060,508,30,599,913.0,76.2,4.1
69061,475,33,566,785.0,81.0,4.2
69062,493,30,573,781.0,78.1,4.4
69063,379,24,436,580.0,76.9,6.7
69064,437,36,519,716.0,78.9,5.3
69065,395,40,475,646.0,78.6,5.6
69066,186,9,215,388.0,79.6,2.8
69067,391,18,436,841.0,75.5,4.0
69068,326,18,371,813.0,76.9,5.7
69069,591,38,672,1061.0,75.0,4.5
69070,204,18,242,621.0,81.8,4.5
69071,210,11,247,457.0,72.6,5.5
69072,356,24,418,610.0,80.5,4.6
69073,582,52,693,1024.0,76.6,5.4
69074,392,30,442,883.0,78.8,5.1
69075,442,13,488,939.0,78.7,3.8
69076,408,21,459,882.0,77.1,4.8
69077,469,27,542,916.0,79.9,4.7
69078,436,26,528,846.0,76.8,3.4
69079,361,21,429,699.0,79.1,3.4
69080,264,14,293,622.0,81.0,3.1
69081,524,48,594,970.0,76.1,6.2
69082,281,23,329,505.0,74.5,6.1
69083,458,14,488,949.0,81.9,3.9
69084,372,25,436,772.0,76.0,6.7
69085,289,20,346,464.0,80.4,4.7
69086,577,45,690,1013.0,79.1,5.0
69087,494,34,567,833.0,75.6,6.2
69088,100,6,127,178.0,83.7,4.5
69089,376,7,391,849.0,84.9,3.8
69090,561,35,665,1157.0,77.2,4.8
69091,363,23,451,801.0,74.5,3.0
69092,433,24,535,885.0,79.5,4.0
69093,605,39,731,1070.0,78.6,4.6
69094,288,16,352,944.0,76.7,3.4
69095,525,31,623,1030.0,80.2,3.6
69096,35,0,46,96.0,80.2,1.0
69097,366,10,433,830.0,73.5,4.1
69098,492,28,576,967.0,72.9,4.8
69099,517,35,632,911.0,79.4,3.5
69100,327,9,361,721.0,84.2,2.4
69101,321,10,345,804.0,84.6,3.6
69102,367,13,386,881.0,81.4,3.1
69104,0,0,0,1.0,0.0,0.0
69108,408,11,446,948.0,83.1,2.5
69109,247,16,279,529.0,76.4,3.2
69110,275,28,334,499.0,69.1,7.0
69111,302,20,354,549.0,79.4,5.3
69112,273,22,320,510.0,72.0,7.6
69113,276,37,344,507.0,75.0,5.9
69114,163,8,173,448.0,81.7,5.1
69115,325,37,388,662.0,70.5,8.6
70001,259,20,307,557.0,76.1,4.3
70002,341,8,372,654.0,78.7,2.3
70003,355,16,390,789.0,80.2,3.8
70004,382,12,413,823.0,82.1,1.7
70005,375,12,402,719.0,80.0,2.9
70006,499,32,561,944.0,75.6,4.6
70007,434,7,471,899.0,78.6,2.3
70008,485,20,531,976.0,81.4,3.8
70009,494,12,534,872.0,82.1,3.0
70010,397,14,426,816.0,81.1,3.6
70011,483,21,529,983.0,79.7,2.7
70012,471,22,523,972.0,79.9,2.8
70013,354,8,378,701.0,82.9,2.7
70014,471,12,506,963.0,81.6,2.6
70015,357,11,383,678.0,84.8,1.9
70016,420,13,457,850.0,82.9,3.4
70017,295,9,325,646.0,76.9,3.3
70018,289,12,324,636.0,79.9,2.2
70019,591,22,661,987.0,78.6,2.8
70020,432,11,464,973.0,82.5,2.5
70021,493,14,557,1002.0,81.7,3.3
70022,522,16,571,1041.0,81.0,2.6
70023,548,14,597,1083.0,83.6,2.9
70024,430,11,480,997.0,76.8,4.0
70025,322,6,336,767.0,82.3,3.8
70026,538,16,582,1000.0,78.8,4.0
70027,347,16,384,685.0,79.1,1.8
70028,334,12,372,711.0,82.4,3.5
70029,403,9,427,929.0,75.2,3.4
70030,303,5,315,778.0,83.7,3.6
70031,307,11,328,835.0,82.9,2.9
70032,269,2,278,756.0,86.1,2.8
70033,499,5,525,1023.0,82.5,2.2
70034,449,14,477,1009.0,84.0,1.7
70035,487,4,530,952.0,80.8,2.3
70036,505,15,540,997.0,82.3,2.4
70037,328,6,344,859.0,84.1,1.9
70038,270,3,278,724.0,81.2,1.5
70039,244,3,254,653.0,80.9,3.1
70040,606,11,643,1053.0,85.5,2.1
70041,609,10,648,1024.0,85.0,1.6
70042,509,7,548,1083.0,82.7,2.9
70043,553,11,588,1066.0,82.3,2.3
70044,531,17,577,987.0,79.8,3.5
70045,455,14,490,1057.0,81.5,2.9
70046,573,12,610,929.0,86.3,1.9
70047,387,13,418,685.0,87.0,2.5
70048,322,12,343,651.0,86.3,2.0
70049,281,9,307,556.0,80.4,2.5
70050,549,18,621,977.0,79.9,1.6
70051,282,15,315,580.0,78.4,3.6
70052,481,11,507,957.0,81.9,2.4
70053,453,14,486,872.0,85.6,2.3
70054,548,9,573,920.0,88.9,1.8
70055,443,8,465,780.0,88.2,1.5
70056,320,3,333,582.0,84.9,1.9
70057,365,6,384,835.0,79.8,3.2
70058,428,6,460,909.0,83.8,2.8
70059,323,3,333,842.0,81.8,3.0
70060,296,3,303,866.0,81.8,3.5
70061,328,6,336,831.0,82.2,3.2
70062,405,11,440,833.0,82.1,2.8
70063,480,11,512,1063.0,80.2,3.1
70064,26,1,31,53.0,75.5,0.0
70065,480,24,602,984.0,74.2,3.0
70066,357,19,392,626.0,75.7,3.5
70067,216,14,284,624.0,69.4,5.0
70068,431,28,509,822.0,71.8,4.1
70069,195,11,212,523.0,79.5,3.3
70070,145,8,164,496.0,78.4,5.0
70071,458,8,484,1004.0,83.2,2.0
70072,427,10,448,907.0,84.2,3.5
70073,401,16,431,1060.0,78.5,2.8
70074,548,10,597,1051.0,78.0,2.9
70075,371,8,424,924.0,78.4,3.4
70076,394,16,415,1022.0,83.8,2.2
70077,293,7,309,720.0,84.3,2.8
70078,306,6,330,793.0,78.3,3.5
70079,217,10,233,573.0,81.0,3.1
70080,441,7,472,1131.0,81.0,3.2
70081,356,26,398,1080.0,76.3,5.0
70082,306,15,339,847.0,75.9,5.2
70083,268,14,308,643.0,73.9,4.0
70084,362,18,394,877.0,74.0,5.8
70085,571,20,617,998.0,86.0,3.0
70086,405,11,435,965.0,79.9,3.4
70087,257,15,292,669.0,78.8,3.3
70088,346,10,376,796.0,81.8,3.0
70089,404,14,447,744.0,81.7,2.8
70090,163,3,176,302.0,76.8,3.3
70091,193,3,212,446.0,72.4,4.3
70092,368,9,408,732.0,79.8,4.1
70093,368,5,400,674.0,76.6,4.2
70098,486,9,512,986.0,82.5,2.6
70099,260,11,280,767.0,80.8,2.7
70100,424,6,449,889.0,83.8,2.9
70101,315,11,338,611.0,80.0,3.1
70102,433,3,459,817.0,76.5,5.6
70103,368,12,397,825.0,83.8,1.7
70104,236,12,286,564.0,73.9,3.7
70105,470,15,522,867.0,80.7,2.9
70106,354,19,392,634.0,76.5,3.9
70107,280,16,312,500.0,75.8,3.8
70108,463,11,511,967.0,78.9,2.5
70109,214,9,228,493.0,81.1,3.4
70110,388,12,426,826.0,81.2,2.1
70111,232,10,264,422.0,78.7,2.6
71001,417,18,459,936.0,80.2,3.7
71002,366,10,400,876.0,81.3,3.5
71003,237,7,260,537.0,79.5,2.4
71004,306,14,335,731.0,78.8,5.5
71005,276,10,299,615.0,80.8,4.1
71006,455,17,491,1107.0,79.6,3.2
71007,362,4,381,826.0,80.5,3.0
71008,391,12,421,730.0,80.7,3.4
71009,441,13,483,782.0,79.3,4.1
71010,416,63,543,806.0,69.6,9.1
71011,363,10,386,785.0,81.9,2.5
71012,417,14,460,817.0,80.4,3.5
71013,329,16,366,810.0,79.9,3.2
71014,383,6,403,841.0,82.2,2.6
71015,295,3,310,605.0,81.5,2.0
71016,335,11,354,743.0,81.6,2.4
71017,329,4,345,701.0,84.5,2.7
71018,605,4,625,1051.0,89.8,1.8
71019,632,7,658,1059.0,91.1,1.6
71020,646,6,668,1068.0,90.6,1.6
71021,385,7,409,700.0,79.9,3.3
71022,422,9,454,986.0,82.6,3.0
71023,407,7,424,852.0,82.4,2.6
71024,329,12,359,662.0,77.5,2.7
71025,363,8,388,723.0,81.5,2.4
71026,441,15,493,850.0,81.1,1.6
71027,307,10,336,585.0,81.9,2.9
71028,398,12,428,901.0,79.6,3.3
71029,379,9,412,802.0,81.5,3.0
71030,440,12,478,954.0,79.8,3.4
71031,562,29,637,1169.0,78.4,4.4
71032,506,14,559,1094.0,78.2,3.3
71033,498,18,552,1121.0,80.1,3.7
71034,415,11,442,926.0,81.2,3.3
71035,409,9,440,862.0,78.9,2.0
71036,372,12,394,887.0,80.9,3.5
71037,317,9,336,764.0,81.4,3.7
71038,389,11,411,869.0,85.5,4.1
71039,381,16,419,863.0,81.2,4.5
71040,438,21,499,864.0,81.0,3.9
71041,570,21,630,1060.0,80.7,2.9
